"show","theatre","current_week","past_week","week_ending"
"Wicked","Gershwin Theatre",2625327,2036322,2013-12-01
"Wicked","Gershwin Theatre",2036322,1971945,2013-12-08
"Wicked","Gershwin Theatre",1971945,2153098,2013-12-15
"Wicked","Gershwin Theatre",2153098,3201333,2013-12-22
"Wicked","Gershwin Theatre",3201333,2454630,2013-12-29
"Wicked","Gershwin Theatre",2454630,1679996,2014-01-05
"Wicked","Gershwin Theatre",1679996,1749967,2014-01-12
"Wicked","Gershwin Theatre",1749967,1598920,2014-01-19
"Wicked","Gershwin Theatre",1598920,1403247,2014-01-26
"Wicked","Gershwin Theatre",1403247,1493721,2014-02-02
"Wicked","Gershwin Theatre",1493721,1803846,2014-02-09
"Wicked","Gershwin Theatre",1803846,1765925,2014-02-16
"Wicked","Gershwin Theatre",1765925,1539830,2014-02-23
"Wicked","Gershwin Theatre",1539830,1667093,2014-03-02
"Wicked","Gershwin Theatre",1667093,1861649,2014-03-09
"Wicked","Gershwin Theatre",1861649,1874352,2014-03-16
"Wicked","Gershwin Theatre",1874352,1946536,2014-03-23
"Wicked","Gershwin Theatre",1946536,1806067,2014-03-30
"Wicked","Gershwin Theatre",1806067,1930362,2014-04-06
"Wicked","Gershwin Theatre",1930362,2769554,2014-04-13
"Wicked","Gershwin Theatre",2769554,2074749,2014-04-20
"Wicked","Gershwin Theatre",2074749,1732110,2014-04-27
"Wicked","Gershwin Theatre",1732110,1736317,2014-05-04
"Wicked","Gershwin Theatre",1736317,1755218,2014-05-11
"Wicked","Gershwin Theatre",1755218,1881975,2014-05-18
"Wicked","Gershwin Theatre",1881975,1804729,2014-05-25
"Wicked","Gershwin Theatre",1804729,1924272,2014-06-01
"Wicked","Gershwin Theatre",1924272,1969827,2014-06-08
"Wicked","Gershwin Theatre",1969827,2027347,2014-06-15
"Wicked","Gershwin Theatre",2027347,2107598,2014-06-22
"Wicked","Gershwin Theatre",2107598,1988092,2014-06-29
"Wicked","Gershwin Theatre",1988092,1936778,2014-07-06
"Wicked","Gershwin Theatre",1936778,1966367,2014-07-13
"Wicked","Gershwin Theatre",1966367,2012891,2014-07-20
"Wicked","Gershwin Theatre",2012891,2181109,2014-07-27
"Wicked","Gershwin Theatre",2181109,2059477,2014-08-03
"Wicked","Gershwin Theatre",2059477,2026702,2014-08-10
"Wicked","Gershwin Theatre",2026702,1795268,2014-08-17
"Wicked","Gershwin Theatre",1795268,1708228,2014-08-24
"Wicked","Gershwin Theatre",1708228,1340668,2014-08-31
"Wicked","Gershwin Theatre",1340668,1462840,2014-09-07
"Wicked","Gershwin Theatre",1462840,1356354,2014-09-14
"Wicked","Gershwin Theatre",1356354,1386090,2014-09-21
"Wicked","Gershwin Theatre",1386090,1406222,2014-09-28
"Wicked","Gershwin Theatre",1406222,1806175,2014-10-05
"Wicked","Gershwin Theatre",1806175,1680849,2014-10-12
"Wicked","Gershwin Theatre",1680849,1489079,2014-10-19
"Wicked","Gershwin Theatre",1489079,1329813,2014-10-26
"Wicked","Gershwin Theatre",1329813,1621169,2014-11-02
"Wicked","Gershwin Theatre",1621169,1361772,2014-11-09
"Wicked","Gershwin Theatre",1361772,1452509,2014-11-16
"Wicked","Gershwin Theatre",1452509,2432132,2014-11-23
"Wicked","Gershwin Theatre",2432132,1814918,2014-11-30
"Wicked","Gershwin Theatre",1814918,1746037,2014-12-07
"Wicked","Gershwin Theatre",1746037,1986719,2014-12-14
"Wicked","Gershwin Theatre",1986719,2903309,2014-12-21
"Wicked","Gershwin Theatre",2903309,2740642,2014-12-28
"Wicked","Gershwin Theatre",2740642,1593224,2015-01-04
"Wicked","Gershwin Theatre",1593224,1684664,2015-01-11
"Wicked","Gershwin Theatre",1684664,1500725,2015-01-18
"Wicked","Gershwin Theatre",1500725,1291035,2015-01-25
"Wicked","Gershwin Theatre",1291035,1262017,2015-02-01
"Wicked","Gershwin Theatre",1262017,1586692,2015-02-08
"Wicked","Gershwin Theatre",1586692,1646631,2015-02-15
"Wicked","Gershwin Theatre",1646631,1204467,2015-02-22
"Wicked","Gershwin Theatre",1204467,1352213,2015-03-01
"Wicked","Gershwin Theatre",1352213,1818766,2015-03-08
"Wicked","Gershwin Theatre",1818766,1855247,2015-03-15
"Wicked","Gershwin Theatre",1855247,1872149,2015-03-22
"Wicked","Gershwin Theatre",1872149,2358372,2015-03-29
"Wicked","Gershwin Theatre",2358372,2181861,2015-04-05
"Wicked","Gershwin Theatre",2181861,1655749,2015-04-12
"Wicked","Gershwin Theatre",1655749,1740459,2015-04-19
"Wicked","Gershwin Theatre",1740459,1387456,2015-04-26
"Wicked","Gershwin Theatre",1387456,1469322,2015-05-03
"Wicked","Gershwin Theatre",1469322,1601725,2015-05-10
"Wicked","Gershwin Theatre",1601725,1776153,2015-05-17
"Wicked","Gershwin Theatre",1776153,1670922,2015-05-24
"Wicked","Gershwin Theatre",1670922,1737141,2015-05-31
"Wicked","Gershwin Theatre",1737141,1954144,2015-06-07
"Wicked","Gershwin Theatre",1954144,1947674,2015-06-14
"Wicked","Gershwin Theatre",1947674,2047143,2015-06-21
"Wicked","Gershwin Theatre",2047143,1864235,2015-06-28
"Wicked","Gershwin Theatre",1864235,1900091,2015-07-05
"Wicked","Gershwin Theatre",1900091,2167815,2015-07-12
"Wicked","Gershwin Theatre",2167815,2002632,2015-07-19
"Wicked","Gershwin Theatre",2002632,2118401,2015-07-26
"Wicked","Gershwin Theatre",2118401,1980056,2015-08-02
"Wicked","Gershwin Theatre",1980056,1913037,2015-08-09
"Wicked","Gershwin Theatre",1913037,1751974,2015-08-16
"Wicked","Gershwin Theatre",1751974,1492152,2015-08-23
"Wicked","Gershwin Theatre",1492152,1560536,2015-08-30
"Wicked","Gershwin Theatre",1560536,1472236,2015-09-06
"Wicked","Gershwin Theatre",1472236,1570535,2015-09-13
"Wicked","Gershwin Theatre",1570535,1426156,2015-09-20
"Wicked","Gershwin Theatre",1426156,1454570,2015-09-27
"Wicked","Gershwin Theatre",1454570,1765268,2015-10-04
"Wicked","Gershwin Theatre",1765268,1720707,2015-10-11
"Wicked","Gershwin Theatre",1720707,1621057,2015-10-18
"Wicked","Gershwin Theatre",1621057,1346650,2015-10-25
"Wicked","Gershwin Theatre",1346650,1583873,2015-11-01
"Wicked","Gershwin Theatre",1583873,1646787,2015-11-08
"Wicked","Gershwin Theatre",1646787,1508157,2015-11-15
"Wicked","Gershwin Theatre",1508157,2290873,2015-11-22
"Wicked","Gershwin Theatre",2290873,1683339,2015-11-29
"Wicked","Gershwin Theatre",1683339,1732290,2015-12-06
"Wicked","Gershwin Theatre",1732290,1903218,2015-12-13
"Wicked","Gershwin Theatre",2940096,1552322,2016-01-03
"Wicked","Gershwin Theatre",1552322,1590318,2016-01-10
"Wicked","Gershwin Theatre",1590318,983150,2016-01-17
"Wicked","Gershwin Theatre",983150,1469621.5,2016-01-24
"Wicked","Gershwin Theatre",1469621.5,1429695.5,2016-01-31
"Wicked","Gershwin Theatre",1429695.5,1695452.5,2016-02-07
"Wicked","Gershwin Theatre",1695452.5,1747324,2016-02-14
"Wicked","Gershwin Theatre",1747324,1295960,2016-02-21
"Wicked","Gershwin Theatre",1295960,1337007,2016-02-28
"Wicked","Gershwin Theatre",1337007,1662470,2016-03-06
"Wicked","Gershwin Theatre",1662470,1934807,2016-03-13
"Wicked","Gershwin Theatre",1934807,2532613,2016-03-20
"Wicked","Gershwin Theatre",2532613,2215826,2016-03-27
"Wicked","Gershwin Theatre",2215826,1676579,2016-04-03
"Wicked","Gershwin Theatre",1676579,1612361,2016-04-10
"Wicked","Gershwin Theatre",1612361,1660014,2016-04-17
"Wicked","Gershwin Theatre",1660014,1625910,2016-04-24
"Wicked","Gershwin Theatre",1625910,1474349,2016-05-01
"Wicked","Gershwin Theatre",1474349,1478453,2016-05-08
"Wicked","Gershwin Theatre",1478453,1673967,2016-05-15
"Wicked","Gershwin Theatre",1673967,1744424,2016-05-22
"Wicked","Gershwin Theatre",1744424,1684817,2016-05-29
"Wicked","Gershwin Theatre",1684817,1859038,2016-06-05
"Wicked","Gershwin Theatre",1859038,1818372,2016-06-12
"Wicked","Gershwin Theatre",1818372,1969159,2016-06-19
"Wicked","Gershwin Theatre",1969159,1863121,2016-06-26
"Wicked","Gershwin Theatre",1863121,1758107,2016-07-03
"Wicked","Gershwin Theatre",1758107,1780497,2016-07-10
"Wicked","Gershwin Theatre",1780497,1896987,2016-07-17
"Wicked","Gershwin Theatre",1896987,1899742,2016-07-24
"Wicked","Gershwin Theatre",1899742,1927412,2016-07-31
"Wicked","Gershwin Theatre",1927412,1779664,2016-08-07
"Wicked","Gershwin Theatre",1779664,1575605,2016-08-14
"Wicked","Gershwin Theatre",1575605,1458862,2016-08-21
"Wicked","Gershwin Theatre",1458862,1408374,2016-08-28
"Wicked","Gershwin Theatre",1408374,1393167.5,2016-09-04
"Wicked","Gershwin Theatre",1393167.5,1500093.5,2016-09-11
"Wicked","Gershwin Theatre",1500093.5,1285548,2016-09-18
"Wicked","Gershwin Theatre",1285548,1368350,2016-09-25
"Wicked","Gershwin Theatre",1368350,1719802,2016-10-02
"Wicked","Gershwin Theatre",1719802,1653148,2016-10-09
"Wicked","Gershwin Theatre",1653148,1682068,2016-10-16
"Wicked","Gershwin Theatre",1682068,1456974,2016-10-23
"Wicked","Gershwin Theatre",1456974,1435835,2016-10-30
"Wicked","Gershwin Theatre",1435835,1752417,2016-11-06
"Wicked","Gershwin Theatre",1752417,1481062,2016-11-13
"Wicked","Gershwin Theatre",1481062,2286976,2016-11-20
"Wicked","Gershwin Theatre",2286976,1736046,2016-11-27
"Wicked","Gershwin Theatre",1736046,1909374,2016-12-04
"Wicked","Gershwin Theatre",1909374,2092270,2016-12-11
"Wicked","Gershwin Theatre",2092270,2245595,2016-12-18
"Wicked","Gershwin Theatre",2245595,3162603,2016-12-25
"Wicked","Gershwin Theatre",3162603,1845325,2017-01-01
"Wicked","Gershwin Theatre",1845325,1668863,2017-01-08
"Wicked","Gershwin Theatre",1668863,1609231,2017-01-15
"Wicked","Gershwin Theatre",1609231,1511001,2017-01-22
"Wicked","Gershwin Theatre",1511001,1464623,2017-01-29
"Wicked","Gershwin Theatre",1464623,1306187,2017-02-05
"Wicked","Gershwin Theatre",1306187,1807973,2017-02-12
"Wicked","Gershwin Theatre",1807973,1764072,2017-02-19
"Wicked","Gershwin Theatre",1764072,1515568,2017-02-26
"Wicked","Gershwin Theatre",1515568,1697075,2017-03-05
"Wicked","Gershwin Theatre",1697075,1913854,2017-03-12
"Wicked","Gershwin Theatre",1913854,1838772,2017-03-19
"Wicked","Gershwin Theatre",1838772,1875410,2017-03-26
"Wicked","Gershwin Theatre",1875410,1898005,2017-04-02
"Wicked","Gershwin Theatre",1898005,2554030,2017-04-09
"Wicked","Gershwin Theatre",2554030,1972644,2017-04-16
"Wicked","Gershwin Theatre",1972644,1591560,2017-04-23
"Wicked","Gershwin Theatre",1591560,1539527,2017-04-30
"Wicked","Gershwin Theatre",1539527,1641456,2017-05-07
"Wicked","Gershwin Theatre",1641456,1730401,2017-05-14
"Wicked","Gershwin Theatre",1730401,1803868,2017-05-21
"Wicked","Gershwin Theatre",1803868,1862923,2017-05-28
"Wicked","Gershwin Theatre",1862923,1929353,2017-06-04
"Wicked","Gershwin Theatre",1929353,1959694,2017-06-11
"Wicked","Gershwin Theatre",1959694,1975981,2017-06-18
"Wicked","Gershwin Theatre",1975981,2000408,2017-06-25
"Wicked","Gershwin Theatre",2000408,1920520,2017-07-02
"Wicked","Gershwin Theatre",1920520,1900445,2017-07-09
"Wicked","Gershwin Theatre",1900445,1948437,2017-07-16
"Wicked","Gershwin Theatre",1948437,1996228,2017-07-23
"Wicked","Gershwin Theatre",1996228,1952642,2017-07-30
"Wicked","Gershwin Theatre",1952642,2066330,2017-08-06
"Wicked","Gershwin Theatre",2066330,1792574,2017-08-13
"Wicked","Gershwin Theatre",1792574,1608955,2017-08-20
"Wicked","Gershwin Theatre",1608955,1674670,2017-08-27
"Wicked","Gershwin Theatre",1674670,1420777.5,2017-09-03
"Wicked","Gershwin Theatre",1420777.5,1492476.5,2017-09-10
"Wicked","Gershwin Theatre",1492476.5,1408133,2017-09-17
"Wicked","Gershwin Theatre",1408133,1419065,2017-09-24
"Wicked","Gershwin Theatre",1419065,1869463,2017-10-01
"Wicked","Gershwin Theatre",1869463,1767617,2017-10-08
"Wicked","Gershwin Theatre",1767617,1695922,2017-10-15
"Wicked","Gershwin Theatre",1695922,1524660,2017-10-22
"Wicked","Gershwin Theatre",1524660,1514501,2017-10-29
"Wicked","Gershwin Theatre",1514501,1629694,2017-11-05
"Wicked","Gershwin Theatre",1629694,1464141,2017-11-12
"Wicked","Gershwin Theatre",1464141,2401024,2017-11-19
"Wicked","Gershwin Theatre",2401024,1825028,2017-11-26
"Wicked","Gershwin Theatre",1825028,1894095,2017-12-03
"Wicked","Gershwin Theatre",1894095,2000828,2017-12-10
"Wicked","Gershwin Theatre",2000828,2220606,2017-12-17
"Wicked","Gershwin Theatre",2220606,3301067,2017-12-24
"Wicked","Gershwin Theatre",3301067,1926621,2017-12-31
"Wicked","Gershwin Theatre",1926621,1646233,2018-01-07
"Wicked","Gershwin Theatre",1646233,1583593,2018-01-14
"Wicked","Gershwin Theatre",1583593,1497083,2018-01-21
"Wicked","Gershwin Theatre",1497083,1369478.5,2018-01-28
"Wicked","Gershwin Theatre",1369478.5,1311395,2018-02-04
"Wicked","Gershwin Theatre",1311395,1818771,2018-02-11
"Wicked","Gershwin Theatre",1818771,1744347,2018-02-18
"Wicked","Gershwin Theatre",1744347,1375941,2018-02-25
"Wicked","Gershwin Theatre",1375941,1572946,2018-03-04
"Wicked","Gershwin Theatre",1572946,1877627,2018-03-11
"Wicked","Gershwin Theatre",1877627,1815639,2018-03-18
"Wicked","Gershwin Theatre",1815639,2723040,2018-03-25
"Wicked","Gershwin Theatre",2723040,2390664,2018-04-01
"Wicked","Gershwin Theatre",2390664,1744175,2018-04-08
"Wicked","Gershwin Theatre",1744175,1798728,2018-04-15
"Wicked","Gershwin Theatre",1798728,1651308,2018-04-22
"Wicked","Gershwin Theatre",1651308,1493289,2018-04-29
"Wicked","Gershwin Theatre",1493289,1541991,2018-05-06
"Wicked","Gershwin Theatre",1541991,1749587,2018-05-13
"Wicked","Gershwin Theatre",1749587,1805838,2018-05-20
"Wicked","Gershwin Theatre",1805838,1854648,2018-05-27
"Wicked","Gershwin Theatre",1854648,1923023,2018-06-03
"Wicked","Gershwin Theatre",1923023,1945441,2018-06-10
"Wicked","Gershwin Theatre",1945441,1982377,2018-06-17
"Wicked","Gershwin Theatre",1982377,1963807,2018-06-24
"Wicked","Gershwin Theatre",1963807,1981742,2018-07-01
"Wicked","Gershwin Theatre",1981742,1864640,2018-07-08
"Wicked","Gershwin Theatre",1864640,1958763,2018-07-15
"Wicked","Gershwin Theatre",1958763,2199140,2018-07-22
"Wicked","Gershwin Theatre",2199140,1921398,2018-07-29
"Wicked","Gershwin Theatre",1921398,1899969,2018-08-05
"Wicked","Gershwin Theatre",1899969,1760385,2018-08-12
"Wicked","Gershwin Theatre",1760385,1467931,2018-08-19
"Wicked","Gershwin Theatre",1467931,1539772,2018-08-26
"Wicked","Gershwin Theatre",1539772,1406290.5,2018-09-02
"Wicked","Gershwin Theatre",1406290.5,1460436,2018-09-09
"Wicked","Gershwin Theatre",1460436,1311800.5,2018-09-16
"Wicked","Gershwin Theatre",1311800.5,1335224,2018-09-23
"Wicked","Gershwin Theatre",1335224,1773676,2018-09-30
"Wicked","Gershwin Theatre",1773676,1649536,2018-10-07
"Wicked","Gershwin Theatre",1649536,1704955,2018-10-14
"Wicked","Gershwin Theatre",1704955,1545030,2018-10-21
"Wicked","Gershwin Theatre",1545030,1676014,2018-10-28
"Wicked","Gershwin Theatre",1676014,1770608,2018-11-04
"Wicked","Gershwin Theatre",1770608,1527418,2018-11-11
"Wicked","Gershwin Theatre",1527418,2478106,2018-11-18
"Wicked","Gershwin Theatre",2478106,1874882,2018-11-25
"Wicked","Gershwin Theatre",1874882,2000580,2018-12-02
"Wicked","Gershwin Theatre",2000580,2045142,2018-12-09
"Wicked","Gershwin Theatre",2045142,2264992,2018-12-16
"Wicked","Gershwin Theatre",2264992,3411819,2018-12-23
"Wicked","Gershwin Theatre",3411819,2040256,2018-12-30
"Wicked","Gershwin Theatre",2040256,1403103,2019-01-06
"Wicked","Gershwin Theatre",1403103,1478702,2019-01-13
"Wicked","Gershwin Theatre",1478702,1532751,2019-01-20
"Wicked","Gershwin Theatre",1532751,1363201.5,2019-01-27
"Wicked","Gershwin Theatre",1363201.5,1445082.5,2019-02-03
"Wicked","Gershwin Theatre",1445082.5,1644307,2019-02-10
"Wicked","Gershwin Theatre",1644307,1609708,2019-02-17
"Wicked","Gershwin Theatre",1609708,1350938,2019-02-24
"Wicked","Gershwin Theatre",1350938,1555919,2019-03-03
"Wicked","Gershwin Theatre",1555919,1836854,2019-03-10
"Wicked","Gershwin Theatre",1836854,1937089,2019-03-17
"Wicked","Gershwin Theatre",1937089,1925972,2019-03-24
"Wicked","Gershwin Theatre",1925972,1833162,2019-03-31
"Wicked","Gershwin Theatre",1833162,1756669,2019-04-07
"Wicked","Gershwin Theatre",1756669,2633078,2019-04-14
"Wicked","Gershwin Theatre",2633078,2001066,2019-04-21
"Wicked","Gershwin Theatre",2001066,1610389,2019-04-28
"Wicked","Gershwin Theatre",1610389,1588434,2019-05-05
"Wicked","Gershwin Theatre",1588434,1660962,2019-05-12
"Wicked","Gershwin Theatre",1660962,1751069,2019-05-19
"Wicked","Gershwin Theatre",1751069,1818939,2019-05-26
"Wicked","Gershwin Theatre",1818939,1960837,2019-06-02
"Wicked","Gershwin Theatre",1960837,1924730,2019-06-09
"Wicked","Gershwin Theatre",1924730,1992828,2019-06-16
"Wicked","Gershwin Theatre",1992828,1884103,2019-06-23
"Wicked","Gershwin Theatre",1884103,1917159,2019-06-30
"Wicked","Gershwin Theatre",1917159,1574763,2019-07-07
"Wicked","Gershwin Theatre",1574763,1917793,2019-07-14
"Wicked","Gershwin Theatre",1917793,2076615,2019-07-21
"Wicked","Gershwin Theatre",2076615,1839043,2019-07-28
"Wicked","Gershwin Theatre",1839043,1766537,2019-08-04
"Wicked","Gershwin Theatre",1766537,1598241,2019-08-11
"Wicked","Gershwin Theatre",1598241,1398360.5,2019-08-18
"Wicked","Gershwin Theatre",1398360.5,1511003,2019-08-25
"Wild Honey","Virginia Theatre",59652,131441,1986-12-14
"Wild Honey","Virginia Theatre",131441,123472,1986-12-21
"Wild Honey","Virginia Theatre",123472,144853,1986-12-28
"Wild Honey","Virginia Theatre",144853,144206,1987-01-04
"Wilder, Wilder, Wilder","Circle in the Square Theatre",12228,46037,1993-04-11
"Wilder, Wilder, Wilder","Circle in the Square Theatre",46037,52317,1993-04-18
"Wilder, Wilder, Wilder","Circle in the Square Theatre",52317,53202,1993-04-25
"Wilder, Wilder, Wilder","Circle in the Square Theatre",53202,59421,1993-05-02
"Wilder, Wilder, Wilder","Circle in the Square Theatre",59421,78511,1993-05-09
"Wind in the Willows","Nederlander Theatre",68740,51742,1985-12-01
"Wind in the Willows","Nederlander Theatre",51742,37091,1985-12-08
"Wind in the Willows","Nederlander Theatre",37091,39329,1985-12-15
"Wishful Drinking","Studio 54",232375,225793,2009-09-27
"Wishful Drinking","Studio 54",225793,356915,2009-10-04
"Wishful Drinking","Studio 54",356915,396676,2009-10-11
"Wishful Drinking","Studio 54",396676,391253,2009-10-18
"Wishful Drinking","Studio 54",391253,330654,2009-10-25
"Wishful Drinking","Studio 54",330654,386912,2009-11-01
"Wishful Drinking","Studio 54",386912,411088,2009-11-08
"Wishful Drinking","Studio 54",411088,385078,2009-11-15
"Wishful Drinking","Studio 54",385078,293221,2009-11-22
"Wishful Drinking","Studio 54",293221,358435,2009-11-29
"Wishful Drinking","Studio 54",358435,355636,2009-12-06
"Wishful Drinking","Studio 54",355636,286530,2009-12-13
"Wishful Drinking","Studio 54",286530,208609,2009-12-20
"Wishful Drinking","Studio 54",208609,314422,2009-12-27
"Wishful Drinking","Studio 54",314422,320709,2010-01-03
"Wishful Drinking","Studio 54",320709,395600,2010-01-10
"Wit","Samuel J. Friedman Theatre",121813,208017,2012-01-08
"Wit","Samuel J. Friedman Theatre",208017,182848,2012-01-15
"Wit","Samuel J. Friedman Theatre",182848,205987,2012-01-22
"Wit","Samuel J. Friedman Theatre",205987,244728,2012-01-29
"Wit","Samuel J. Friedman Theatre",244728,232701,2012-02-05
"Wit","Samuel J. Friedman Theatre",232701,243188,2012-02-12
"Wit","Samuel J. Friedman Theatre",243188,244804,2012-02-19
"Wit","Samuel J. Friedman Theatre",244804,227360,2012-02-26
"Wit","Samuel J. Friedman Theatre",227360,232422,2012-03-04
"Wit","Samuel J. Friedman Theatre",232422,158537,2012-03-11
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",419780,886920,2015-03-22
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",886920,689541,2015-03-29
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",689541,594758,2015-04-05
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",594758,860730,2015-04-12
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",860730,734292,2015-04-19
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",734292,724737,2015-04-26
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",724737,630653,2015-05-03
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",630653,734344,2015-05-10
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",734344,600295,2015-05-17
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",600295,548136,2015-05-24
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",548136,634917,2015-05-31
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",634917,581972,2015-06-07
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",581972,467890,2015-06-14
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",467890,515472,2015-06-21
"Wolf Hall: Parts 1 & 2","Winter Garden Theatre",515472,346459,2015-06-28
"Women on the Verge of a Nervous Breakdown","Belasco Theatre",225233,440931,2010-10-10
"Women on the Verge of a Nervous Breakdown","Belasco Theatre",440931,383248,2010-10-17
"Women on the Verge of a Nervous Breakdown","Belasco Theatre",383248,399011,2010-10-24
"Women on the Verge of a Nervous Breakdown","Belasco Theatre",399011,399505,2010-10-31
"Women on the Verge of a Nervous Breakdown","Belasco Theatre",399505,510275,2010-11-07
